year,state_fips,state_name,state_abbr,population
1984,24,Maryland,MD,4365243
1985,24,Maryland,MD,4413071
1986,24,Maryland,MD,4486957
1987,24,Maryland,MD,4565557
1988,24,Maryland,MD,4657904
1989,24,Maryland,MD,4727301
1990,24,Maryland,MD,4797431
1991,24,Maryland,MD,4856176
1992,24,Maryland,MD,4902545
1993,24,Maryland,MD,4942504
1994,24,Maryland,MD,4985411
1995,24,Maryland,MD,5023650
1996,24,Maryland,MD,5057142
1997,24,Maryland,MD,5092914
1998,24,Maryland,MD,5130072
1999,24,Maryland,MD,5171634
2000,24,Maryland,MD,5311034
2001,24,Maryland,MD,5374691
2002,24,Maryland,MD,5440389
2003,24,Maryland,MD,5496269
2004,24,Maryland,MD,5546935
2005,24,Maryland,MD,5592379
2006,24,Maryland,MD,5627367
2007,24,Maryland,MD,5653408
2008,24,Maryland,MD,5684965
2009,24,Maryland,MD,5730388
2010,24,Maryland,MD,5788784
2011,24,Maryland,MD,5840241
2012,24,Maryland,MD,5888375
2013,24,Maryland,MD,5925197
2014,24,Maryland,MD,5960064
2015,24,Maryland,MD,5988528
2016,24,Maryland,MD,6007014
2017,24,Maryland,MD,6028186
2018,24,Maryland,MD,6042153
2019,24,Maryland,MD,6054954
2020,24,Maryland,MD,6177935
2021,24,Maryland,MD,6179403
2022,24,Maryland,MD,6192440
2023,24,Maryland,MD,6217062
2024,24,Maryland,MD,6263220
1900,25,Massachusetts,MA,2788000
1901,25,Massachusetts,MA,2794000
1902,25,Massachusetts,MA,2856000
1903,25,Massachusetts,MA,2924000
1904,25,Massachusetts,MA,2969000
1905,25,Massachusetts,MA,3018000
1906,25,Massachusetts,MA,3107000
1907,25,Massachusetts,MA,3183000
1908,25,Massachusetts,MA,3251000
1909,25,Massachusetts,MA,3316000
1910,25,Massachusetts,MA,3365000
1911,25,Massachusetts,MA,3383000
1912,25,Massachusetts,MA,3440000
1913,25,Massachusetts,MA,3534000
1914,25,Massachusetts,MA,3636000
1915,25,Massachusetts,MA,3705000
1916,25,Massachusetts,MA,3726000
1917,25,Massachusetts,MA,3738000
1918,25,Massachusetts,MA,3695000
1919,25,Massachusetts,MA,3785000
1920,25,Massachusetts,MA,3882000
1921,25,Massachusetts,MA,3951000
1922,25,Massachusetts,MA,4010000
1923,25,Massachusetts,MA,4057000
1924,25,Massachusetts,MA,4102000
1925,25,Massachusetts,MA,4154000
1926,25,Massachusetts,MA,4194000
1927,25,Massachusetts,MA,4223000
1928,25,Massachusetts,MA,4217000
1929,25,Massachusetts,MA,4229000
1930,25,Massachusetts,MA,4250000
1931,25,Massachusetts,MA,4248000
1932,25,Massachusetts,MA,4259000
1933,25,Massachusetts,MA,4282000
1934,25,Massachusetts,MA,4305000
1935,25,Massachusetts,MA,4343000
1936,25,Massachusetts,MA,4355000
1937,25,Massachusetts,MA,4358000
1938,25,Massachusetts,MA,4365000
1939,25,Massachusetts,MA,4347000
1940,25,Massachusetts,MA,4318000
1941,25,Massachusetts,MA,4389000
1942,25,Massachusetts,MA,4370000
1943,25,Massachusetts,MA,4257000
1944,25,Massachusetts,MA,4192000
1945,25,Massachusetts,MA,4201000
1946,25,Massachusetts,MA,4494000
1947,25,Massachusetts,MA,4580000
1948,25,Massachusetts,MA,4674000
1949,25,Massachusetts,MA,4741000
1950,25,Massachusetts,MA,4686000
1951,25,Massachusetts,MA,4654000
1952,25,Massachusetts,MA,4650000
1953,25,Massachusetts,MA,4806000
1954,25,Massachusetts,MA,4910000
1955,25,Massachusetts,MA,4882000
1956,25,Massachusetts,MA,4891000
1957,25,Massachusetts,MA,4929000
1958,25,Massachusetts,MA,5010000
1959,25,Massachusetts,MA,5117000
1960,25,Massachusetts,MA,5160000
1961,25,Massachusetts,MA,5219000
1962,25,Massachusetts,MA,5263000
1963,25,Massachusetts,MA,5344000
1964,25,Massachusetts,MA,5448000
1965,25,Massachusetts,MA,5502000
1966,25,Massachusetts,MA,5535000
1967,25,Massachusetts,MA,5594000
1968,25,Massachusetts,MA,5618000
1969,25,Massachusetts,MA,5650000
1970,25,Massachusetts,MA,5699034
1971,25,Massachusetts,MA,5738634
1972,25,Massachusetts,MA,5762150
1973,25,Massachusetts,MA,5783836
1974,25,Massachusetts,MA,5777027
1975,25,Massachusetts,MA,5762168
1976,25,Massachusetts,MA,5748885
1977,25,Massachusetts,MA,5744117
1978,25,Massachusetts,MA,5742953
1979,25,Massachusetts,MA,5746212
1980,25,Massachusetts,MA,5737037
1981,25,Massachusetts,MA,5768685
1982,25,Massachusetts,MA,5771222
1983,25,Massachusetts,MA,5799407
1984,25,Massachusetts,MA,5840773
1985,25,Massachusetts,MA,5880733
1986,25,Massachusetts,MA,5902678
1987,25,Massachusetts,MA,5935204
1988,25,Massachusetts,MA,5979982
1989,25,Massachusetts,MA,6015478
1990,25,Massachusetts,MA,6018664
1991,25,Massachusetts,MA,5998652
1992,25,Massachusetts,MA,5993474
1993,25,Massachusetts,MA,6010884
1994,25,Massachusetts,MA,6031352
1995,25,Massachusetts,MA,6062335
1996,25,Massachusetts,MA,6085393
1997,25,Massachusetts,MA,6115476
1998,25,Massachusetts,MA,6144407
1999,25,Massachusetts,MA,6175169
2000,25,Massachusetts,MA,6361104
2001,25,Massachusetts,MA,6397634
2002,25,Massachusetts,MA,6417206
2003,25,Massachusetts,MA,6422565
2004,25,Massachusetts,MA,6412281
2005,25,Massachusetts,MA,6403290
2006,25,Massachusetts,MA,6410084
2007,25,Massachusetts,MA,6431559
2008,25,Massachusetts,MA,6468967
2009,25,Massachusetts,MA,6517613
2010,25,Massachusetts,MA,6566440
2011,25,Massachusetts,MA,6614218
2012,25,Massachusetts,MA,6664269
2013,25,Massachusetts,MA,6715158
2014,25,Massachusetts,MA,6764864
2015,25,Massachusetts,MA,6797484
2016,25,Massachusetts,MA,6827280
2017,25,Massachusetts,MA,6863560
2018,25,Massachusetts,MA,6885720
2019,25,Massachusetts,MA,6894883
2020,25,Massachusetts,MA,6994598
2021,25,Massachusetts,MA,7000474
2022,25,Massachusetts,MA,7022468
2023,25,Massachusetts,MA,7066568
2024,25,Massachusetts,MA,7136171
1900,26,Michigan,MI,2423000
1901,26,Michigan,MI,2450000
1902,26,Michigan,MI,2477000
1903,26,Michigan,MI,2505000
1904,26,Michigan,MI,2534000
1905,26,Michigan,MI,2579000
1906,26,Michigan,MI,2626000
1907,26,Michigan,MI,2693000
1908,26,Michigan,MI,2722000
1909,26,Michigan,MI,2771000
1910,26,Michigan,MI,2832000
1911,26,Michigan,MI,2916000
1912,26,Michigan,MI,2997000
1913,26,Michigan,MI,3101000
1914,26,Michigan,MI,3183000
1915,26,Michigan,MI,3263000
1916,26,Michigan,MI,3353000
1917,26,Michigan,MI,3451000
1918,26,Michigan,MI,3499000
1919,26,Michigan,MI,3591000
1920,26,Michigan,MI,3723000
1921,26,Michigan,MI,3872000
1922,26,Michigan,MI,3942000
1923,26,Michigan,MI,4063000
1924,26,Michigan,MI,4214000
1925,26,Michigan,MI,4331000
1926,26,Michigan,MI,4451000
1927,26,Michigan,MI,4589000
1928,26,Michigan,MI,4665000
1929,26,Michigan,MI,4795000
1930,26,Michigan,MI,4834000
1931,26,Michigan,MI,4798000
1932,26,Michigan,MI,4780000
1933,26,Michigan,MI,4780000
1934,26,Michigan,MI,4798000
1935,26,Michigan,MI,4838000
1936,26,Michigan,MI,4889000
1937,26,Michigan,MI,4968000
1938,26,Michigan,MI,5056000
1939,26,Michigan,MI,5156000
1940,26,Michigan,MI,5315000
1941,26,Michigan,MI,5472000
1942,26,Michigan,MI,5549000
1943,26,Michigan,MI,5405000
1944,26,Michigan,MI,5467000
1945,26,Michigan,MI,5475000
1946,26,Michigan,MI,5874000
1947,26,Michigan,MI,6076000
1948,26,Michigan,MI,6213000
1949,26,Michigan,MI,6332000
1950,26,Michigan,MI,6407000
1951,26,Michigan,MI,6497000
1952,26,Michigan,MI,6650000
1953,26,Michigan,MI,6822000
1954,26,Michigan,MI,7066000
1955,26,Michigan,MI,7285000
1956,26,Michigan,MI,7467000
1957,26,Michigan,MI,7569000
1958,26,Michigan,MI,7667000
1959,26,Michigan,MI,7767000
1960,26,Michigan,MI,7834000
1961,26,Michigan,MI,7893000
1962,26,Michigan,MI,7933000
1963,26,Michigan,MI,8058000
1964,26,Michigan,MI,8187000
1965,26,Michigan,MI,8357000
1966,26,Michigan,MI,8512000
1967,26,Michigan,MI,8630000
1968,26,Michigan,MI,8696000
1969,26,Michigan,MI,8781000
1970,26,Michigan,MI,8899844
1971,26,Michigan,MI,8971957
1972,26,Michigan,MI,9024729
1973,26,Michigan,MI,9071832
1974,26,Michigan,MI,9109456
1975,26,Michigan,MI,9107933
1976,26,Michigan,MI,9117539
1977,26,Michigan,MI,9157357
1978,26,Michigan,MI,9202029
1979,26,Michigan,MI,9248893
1980,26,Michigan,MI,9262078
1981,26,Michigan,MI,9209287
1982,26,Michigan,MI,9115198
1983,26,Michigan,MI,9047754
1984,26,Michigan,MI,9049452
1985,26,Michigan,MI,9076293
1986,26,Michigan,MI,9127775
1987,26,Michigan,MI,9187481
1988,26,Michigan,MI,9217998
1989,26,Michigan,MI,9253295
1990,26,Michigan,MI,9310462
1991,26,Michigan,MI,9395022
1992,26,Michigan,MI,9470323
1993,26,Michigan,MI,9529240
1994,26,Michigan,MI,9584481
1995,26,Michigan,MI,9659871
1996,26,Michigan,MI,9739184
1997,26,Michigan,MI,9785450
1998,26,Michigan,MI,9820231
1999,26,Michigan,MI,9863775
2000,26,Michigan,MI,9952450
2001,26,Michigan,MI,9991120
2002,26,Michigan,MI,10015710
2003,26,Michigan,MI,10041152
2004,26,Michigan,MI,10055315
2005,26,Michigan,MI,10051137
2006,26,Michigan,MI,10036081
2007,26,Michigan,MI,10001284
2008,26,Michigan,MI,9946889
2009,26,Michigan,MI,9901591
2010,26,Michigan,MI,9877597
2011,26,Michigan,MI,9883053
2012,26,Michigan,MI,9898289
2013,26,Michigan,MI,9914802
2014,26,Michigan,MI,9932033
2015,26,Michigan,MI,9934483
2016,26,Michigan,MI,9954117
2017,26,Michigan,MI,9976752
2018,26,Michigan,MI,9987286
2019,26,Michigan,MI,9984795
2020,26,Michigan,MI,10072703
2021,26,Michigan,MI,10041351
2022,26,Michigan,MI,10050877
2023,26,Michigan,MI,10083356
2024,26,Michigan,MI,10140459
1900,27,Minnesota,MN,1754000
1901,27,Minnesota,MN,1805000
1902,27,Minnesota,MN,1862000
1903,27,Minnesota,MN,1901000
1904,27,Minnesota,MN,1945000
1905,27,Minnesota,MN,1981000
1906,27,Minnesota,MN,1987000
1907,27,Minnesota,MN,1995000
1908,27,Minnesota,MN,2020000
1909,27,Minnesota,MN,2051000
1910,27,Minnesota,MN,2086000
1911,27,Minnesota,MN,2119000
1912,27,Minnesota,MN,2147000
1913,27,Minnesota,MN,2190000
1914,27,Minnesota,MN,2234000
1915,27,Minnesota,MN,2273000
1916,27,Minnesota,MN,2308000
1917,27,Minnesota,MN,2329000
1918,27,Minnesota,MN,2291000
1919,27,Minnesota,MN,2346000
1920,27,Minnesota,MN,2403000
1921,27,Minnesota,MN,2434000
1922,27,Minnesota,MN,2451000
1923,27,Minnesota,MN,2487000
1924,27,Minnesota,MN,2521000
1925,27,Minnesota,MN,2540000
1926,27,Minnesota,MN,2560000
1927,27,Minnesota,MN,2588000
1928,27,Minnesota,MN,2592000
1929,27,Minnesota,MN,2572000
1930,27,Minnesota,MN,2576000
1931,27,Minnesota,MN,2614000
1932,27,Minnesota,MN,2646000
1933,27,Minnesota,MN,2673000
1934,27,Minnesota,MN,2695000
1935,27,Minnesota,MN,2717000
1936,27,Minnesota,MN,2734000
1937,27,Minnesota,MN,2746000
1938,27,Minnesota,MN,2753000
1939,27,Minnesota,MN,2771000
1940,27,Minnesota,MN,2790000
1941,27,Minnesota,MN,2718000
1942,27,Minnesota,MN,2662000
1943,27,Minnesota,MN,2577000
1944,27,Minnesota,MN,2526000
1945,27,Minnesota,MN,2537000
1946,27,Minnesota,MN,2734000
1947,27,Minnesota,MN,2796000
1948,27,Minnesota,MN,2868000
1949,27,Minnesota,MN,2935000
1950,27,Minnesota,MN,2997000
1951,27,Minnesota,MN,3010000
1952,27,Minnesota,MN,3030000
1953,27,Minnesota,MN,3050000
1954,27,Minnesota,MN,3113000
1955,27,Minnesota,MN,3172000
1956,27,Minnesota,MN,3240000
1957,27,Minnesota,MN,3274000
1958,27,Minnesota,MN,3313000
1959,27,Minnesota,MN,3366000
1960,27,Minnesota,MN,3425000
1961,27,Minnesota,MN,3470000
1962,27,Minnesota,MN,3513000
1963,27,Minnesota,MN,3531000
1964,27,Minnesota,MN,3558000
1965,27,Minnesota,MN,3592000
1966,27,Minnesota,MN,3617000
1967,27,Minnesota,MN,3659000
1968,27,Minnesota,MN,3703000
1969,27,Minnesota,MN,3758000
1970,27,Minnesota,MN,3815381
1971,27,Minnesota,MN,3851972
1972,27,Minnesota,MN,3866890
1973,27,Minnesota,MN,3885200
1974,27,Minnesota,MN,3898512
1975,27,Minnesota,MN,3925808
1976,27,Minnesota,MN,3956673
1977,27,Minnesota,MN,3979937
1978,27,Minnesota,MN,4004738
1979,27,Minnesota,MN,4038217
1980,27,Minnesota,MN,4075970
1981,27,Minnesota,MN,4111728
1982,27,Minnesota,MN,4131450
1983,27,Minnesota,MN,4141456
1984,27,Minnesota,MN,4157706
1985,27,Minnesota,MN,4184302
1986,27,Minnesota,MN,4205212
1987,27,Minnesota,MN,4235136
1988,27,Minnesota,MN,4296166
1989,27,Minnesota,MN,4338057
1990,27,Minnesota,MN,4387283
1991,27,Minnesota,MN,4427429
1992,27,Minnesota,MN,4471503
1993,27,Minnesota,MN,4521709
1994,27,Minnesota,MN,4566028
1995,27,Minnesota,MN,4605445
1996,27,Minnesota,MN,4647723
1997,27,Minnesota,MN,4687726
1998,27,Minnesota,MN,4726411
1999,27,Minnesota,MN,4775508
2000,27,Minnesota,MN,4933692
2001,27,Minnesota,MN,4982796
2002,27,Minnesota,MN,5018935
2003,27,Minnesota,MN,5053572
2004,27,Minnesota,MN,5087713
2005,27,Minnesota,MN,5119598
2006,27,Minnesota,MN,5163555
2007,27,Minnesota,MN,5207203
2008,27,Minnesota,MN,5247018
2009,27,Minnesota,MN,5281203
2010,27,Minnesota,MN,5310934
2011,27,Minnesota,MN,5346620
2012,27,Minnesota,MN,5377500
2013,27,Minnesota,MN,5414722
2014,27,Minnesota,MN,5452665
2015,27,Minnesota,MN,5484002
2016,27,Minnesota,MN,5525360
2017,27,Minnesota,MN,5569283
2018,27,Minnesota,MN,5608762
2019,27,Minnesota,MN,5640053
2020,27,Minnesota,MN,5710735
2021,27,Minnesota,MN,5718660
2022,27,Minnesota,MN,5721621
2023,27,Minnesota,MN,5753048
2024,27,Minnesota,MN,5793151
1900,28,Mississippi,MS,1553000
1901,28,Mississippi,MS,1578000
1902,28,Mississippi,MS,1603000
1903,28,Mississippi,MS,1628000
1904,28,Mississippi,MS,1653000
1905,28,Mississippi,MS,1678000
1906,28,Mississippi,MS,1703000
1907,28,Mississippi,MS,1728000
1908,28,Mississippi,MS,1753000
1909,28,Mississippi,MS,1777000
1910,28,Mississippi,MS,1802000
1911,28,Mississippi,MS,1810000
1912,28,Mississippi,MS,1817000
1913,28,Mississippi,MS,1827000
1914,28,Mississippi,MS,1832000
1915,28,Mississippi,MS,1826000
1916,28,Mississippi,MS,1823000
1917,28,Mississippi,MS,1820000
1918,28,Mississippi,MS,1813000
1919,28,Mississippi,MS,1790000
1920,28,Mississippi,MS,1800000
1921,28,Mississippi,MS,1823000
1922,28,Mississippi,MS,1836000
1923,28,Mississippi,MS,1858000
1924,28,Mississippi,MS,1886000
1925,28,Mississippi,MS,1910000
1926,28,Mississippi,MS,1935000
1927,28,Mississippi,MS,1962000
1928,28,Mississippi,MS,1981000
1929,28,Mississippi,MS,1998000
1930,28,Mississippi,MS,2006000
1931,28,Mississippi,MS,1994000
1932,28,Mississippi,MS,2004000
1933,28,Mississippi,MS,2031000
1934,28,Mississippi,MS,2050000
1935,28,Mississippi,MS,2061000
1936,28,Mississippi,MS,2072000
1937,28,Mississippi,MS,2086000
1938,28,Mississippi,MS,2127000
1939,28,Mississippi,MS,2168000
1940,28,Mississippi,MS,2176000
1941,28,Mississippi,MS,2184000
1942,28,Mississippi,MS,2210000
1943,28,Mississippi,MS,2280000
1944,28,Mississippi,MS,2167000
1945,28,Mississippi,MS,2090000
1946,28,Mississippi,MS,2064000
1947,28,Mississippi,MS,2107000
1948,28,Mississippi,MS,2076000
1949,28,Mississippi,MS,2085000
1950,28,Mississippi,MS,2176000
1951,28,Mississippi,MS,2163000
1952,28,Mississippi,MS,2152000
1953,28,Mississippi,MS,2105000
1954,28,Mississippi,MS,2064000
1955,28,Mississippi,MS,2060000
1956,28,Mississippi,MS,2086000
1957,28,Mississippi,MS,2088000
1958,28,Mississippi,MS,2086000
1959,28,Mississippi,MS,2138000
1960,28,Mississippi,MS,2182000
1961,28,Mississippi,MS,2206000
1962,28,Mississippi,MS,2243000
1963,28,Mississippi,MS,2244000
1964,28,Mississippi,MS,2241000
1965,28,Mississippi,MS,2246000
1966,28,Mississippi,MS,2245000
1967,28,Mississippi,MS,2228000
1968,28,Mississippi,MS,2219000
1969,28,Mississippi,MS,2220000
1970,28,Mississippi,MS,2226138
1971,28,Mississippi,MS,2265118
1972,28,Mississippi,MS,2306980
1973,28,Mississippi,MS,2349565
1974,28,Mississippi,MS,2378460
1975,28,Mississippi,MS,2399711
1976,28,Mississippi,MS,2430110
1977,28,Mississippi,MS,2459607
1978,28,Mississippi,MS,2487840
1979,28,Mississippi,MS,2507743
1980,28,Mississippi,MS,2520638
1981,28,Mississippi,MS,2539036
1982,28,Mississippi,MS,2556777
1983,28,Mississippi,MS,2567717
1984,28,Mississippi,MS,2578051
1985,28,Mississippi,MS,2588102
1986,28,Mississippi,MS,2593597
1987,28,Mississippi,MS,2588545
1988,28,Mississippi,MS,2580352
1989,28,Mississippi,MS,2574269
1990,28,Mississippi,MS,2577426
1991,28,Mississippi,MS,2591230
1992,28,Mississippi,MS,2610193
1993,28,Mississippi,MS,2635574
1994,28,Mississippi,MS,2663450
1995,28,Mississippi,MS,2690788
1996,28,Mississippi,MS,2709925
1997,28,Mississippi,MS,2731826
1998,28,Mississippi,MS,2751335
1999,28,Mississippi,MS,2768619
2000,28,Mississippi,MS,2848353
2001,28,Mississippi,MS,2852994
2002,28,Mississippi,MS,2858681
2003,28,Mississippi,MS,2868312
2004,28,Mississippi,MS,2889010
2005,28,Mississippi,MS,2905943
2006,28,Mississippi,MS,2904978
2007,28,Mississippi,MS,2928350
2008,28,Mississippi,MS,2947806
2009,28,Mississippi,MS,2958774
2010,28,Mississippi,MS,2970615
2011,28,Mississippi,MS,2979147
2012,28,Mississippi,MS,2984599
2013,28,Mississippi,MS,2989839
2014,28,Mississippi,MS,2991892
2015,28,Mississippi,MS,2990231
2016,28,Mississippi,MS,2990595
2017,28,Mississippi,MS,2990674
2018,28,Mississippi,MS,2982879
2019,28,Mississippi,MS,2978227
2020,28,Mississippi,MS,2958536
2021,28,Mississippi,MS,2947209
2022,28,Mississippi,MS,2941939
2023,28,Mississippi,MS,2943172
2024,28,Mississippi,MS,2943045
1900,29,Missouri,MO,3108000
1901,29,Missouri,MO,3128000
1902,29,Missouri,MO,3147000
1903,29,Missouri,MO,3166000
1904,29,Missouri,MO,3185000
1905,29,Missouri,MO,3204000
1906,29,Missouri,MO,3223000
1907,29,Missouri,MO,3242000
1908,29,Missouri,MO,3260000
1909,29,Missouri,MO,3279000
1910,29,Missouri,MO,3301000
1911,29,Missouri,MO,3317000
1912,29,Missouri,MO,3344000
1913,29,Missouri,MO,3409000
1914,29,Missouri,MO,3467000
1915,29,Missouri,MO,3492000
1916,29,Missouri,MO,3527000
1917,29,Missouri,MO,3470000
1918,29,Missouri,MO,3325000
1919,29,Missouri,MO,3371000
1920,29,Missouri,MO,3404000
1921,29,Missouri,MO,3429000
1922,29,Missouri,MO,3437000
1923,29,Missouri,MO,3454000
1924,29,Missouri,MO,3508000
1925,29,Missouri,MO,3526000
1926,29,Missouri,MO,3556000
1927,29,Missouri,MO,3576000
1928,29,Missouri,MO,3601000
1929,29,Missouri,MO,3622000
1930,29,Missouri,MO,3646000
1931,29,Missouri,MO,3711000
1932,29,Missouri,MO,3746000
1933,29,Missouri,MO,3773000
1934,29,Missouri,MO,3784000
1935,29,Missouri,MO,3798000
1936,29,Missouri,MO,3801000
1937,29,Missouri,MO,3794000
1938,29,Missouri,MO,3781000
1939,29,Missouri,MO,3783000
1940,29,Missouri,MO,3786000
1941,29,Missouri,MO,3811000
1942,29,Missouri,MO,3829000
1943,29,Missouri,MO,3705000
1944,29,Missouri,MO,3560000
1945,29,Missouri,MO,3516000
1946,29,Missouri,MO,3746000
1947,29,Missouri,MO,3845000
1948,29,Missouri,MO,3844000
1949,29,Missouri,MO,3882000
1950,29,Missouri,MO,3964000
1951,29,Missouri,MO,4015000
1952,29,Missouri,MO,3972000
1953,29,Missouri,MO,4020000
1954,29,Missouri,MO,4066000
1955,29,Missouri,MO,4134000
1956,29,Missouri,MO,4163000
1957,29,Missouri,MO,4189000
1958,29,Missouri,MO,4186000
1959,29,Missouri,MO,4258000
1960,29,Missouri,MO,4326000
1961,29,Missouri,MO,4349000
1962,29,Missouri,MO,4357000
1963,29,Missouri,MO,4392000
1964,29,Missouri,MO,4442000
1965,29,Missouri,MO,4467000
1966,29,Missouri,MO,4523000
1967,29,Missouri,MO,4539000
1968,29,Missouri,MO,4568000
1969,29,Missouri,MO,4640000
1970,29,Missouri,MO,4686588
1971,29,Missouri,MO,4722984
1972,29,Missouri,MO,4753328
1973,29,Missouri,MO,4774667
1974,29,Missouri,MO,4785480
1975,29,Missouri,MO,4795560
1976,29,Missouri,MO,4823715
1977,29,Missouri,MO,4845283
1978,29,Missouri,MO,4871354
1979,29,Missouri,MO,4889416
1980,29,Missouri,MO,4916686
1981,29,Missouri,MO,4932064
1982,29,Missouri,MO,4929451
1983,29,Missouri,MO,4943733
1984,29,Missouri,MO,4975278
1985,29,Missouri,MO,5000268
1986,29,Missouri,MO,5023068
1987,29,Missouri,MO,5056696
1988,29,Missouri,MO,5081736
1989,29,Missouri,MO,5095830
1990,29,Missouri,MO,5126370
1991,29,Missouri,MO,5157770
1992,29,Missouri,MO,5193686
1993,29,Missouri,MO,5237757
1994,29,Missouri,MO,5281206
1995,29,Missouri,MO,5324610
1996,29,Missouri,MO,5367888
1997,29,Missouri,MO,5407113
1998,29,Missouri,MO,5437562
1999,29,Missouri,MO,5468338
2000,29,Missouri,MO,5607285
2001,29,Missouri,MO,5641142
2002,29,Missouri,MO,5674825
2003,29,Missouri,MO,5709403
2004,29,Missouri,MO,5747741
2005,29,Missouri,MO,5790300
2006,29,Missouri,MO,5842704
2007,29,Missouri,MO,5887612
2008,29,Missouri,MO,5923916
2009,29,Missouri,MO,5961088
2010,29,Missouri,MO,5996089
2011,29,Missouri,MO,6011182
2012,29,Missouri,MO,6026027
2013,29,Missouri,MO,6042989
2014,29,Missouri,MO,6059130
2015,29,Missouri,MO,6075411
2016,29,Missouri,MO,6091384
2017,29,Missouri,MO,6111382
2018,29,Missouri,MO,6125986
2019,29,Missouri,MO,6140475
2020,29,Missouri,MO,6154744
2021,29,Missouri,MO,6171374
2022,29,Missouri,MO,6179414
2023,29,Missouri,MO,6208038
2024,29,Missouri,MO,6245466
1900,30,Montana,MT,245000
1901,30,Montana,MT,261000
1902,30,Montana,MT,270000
1903,30,Montana,MT,282000
1904,30,Montana,MT,293000
1905,30,Montana,MT,305000
1906,30,Montana,MT,322000
1907,30,Montana,MT,332000
1908,30,Montana,MT,346000
1909,30,Montana,MT,363000
1910,30,Montana,MT,380000
1911,30,Montana,MT,397000
1912,30,Montana,MT,414000
1913,30,Montana,MT,433000
1914,30,Montana,MT,452000
1915,30,Montana,MT,469000
1916,30,Montana,MT,487000
1917,30,Montana,MT,505000
1918,30,Montana,MT,501000
1919,30,Montana,MT,534000
1920,30,Montana,MT,543000
1921,30,Montana,MT,546000
1922,30,Montana,MT,543000
1923,30,Montana,MT,538000
1924,30,Montana,MT,538000
1925,30,Montana,MT,535000
1926,30,Montana,MT,531000
1927,30,Montana,MT,527000
1928,30,Montana,MT,541000
1929,30,Montana,MT,524000
1930,30,Montana,MT,539000
1931,30,Montana,MT,540000
1932,30,Montana,MT,540000
1933,30,Montana,MT,541000
1934,30,Montana,MT,545000
1935,30,Montana,MT,550000
1936,30,Montana,MT,554000
1937,30,Montana,MT,554000
1938,30,Montana,MT,552000
1939,30,Montana,MT,555000
1940,30,Montana,MT,558000
1941,30,Montana,MT,543000
1942,30,Montana,MT,518000
1943,30,Montana,MT,485000
1944,30,Montana,MT,469000
1945,30,Montana,MT,477000
1946,30,Montana,MT,514000
1947,30,Montana,MT,531000
1948,30,Montana,MT,542000
1949,30,Montana,MT,569000
1950,30,Montana,MT,593000
1951,30,Montana,MT,596000
1952,30,Montana,MT,602000
1953,30,Montana,MT,616000
1954,30,Montana,MT,624000
1955,30,Montana,MT,636000
1956,30,Montana,MT,656000
1957,30,Montana,MT,667000
1958,30,Montana,MT,666000
1959,30,Montana,MT,669000
1960,30,Montana,MT,679000
1961,30,Montana,MT,696000
1962,30,Montana,MT,698000
1963,30,Montana,MT,703000
1964,30,Montana,MT,706000
1965,30,Montana,MT,706000
1966,30,Montana,MT,707000
1967,30,Montana,MT,701000
1968,30,Montana,MT,700000
1969,30,Montana,MT,694000
1970,30,Montana,MT,697665
1971,30,Montana,MT,711153
1972,30,Montana,MT,719272
1973,30,Montana,MT,727504
1974,30,Montana,MT,737316
1975,30,Montana,MT,749209
1976,30,Montana,MT,758597
1977,30,Montana,MT,771428
1978,30,Montana,MT,784108
1979,30,Montana,MT,789255
1980,30,Montana,MT,786690
1981,30,Montana,MT,795328
1982,30,Montana,MT,803986
1983,30,Montana,MT,814031
1984,30,Montana,MT,820905
1985,30,Montana,MT,822320
1986,30,Montana,MT,813739
1987,30,Montana,MT,805063
1988,30,Montana,MT,800202
1989,30,Montana,MT,799636
1990,30,Montana,MT,799824
1991,30,Montana,MT,807837
1992,30,Montana,MT,822436
1993,30,Montana,MT,839876
1994,30,Montana,MT,854923
1995,30,Montana,MT,868522
1996,30,Montana,MT,876656
1997,30,Montana,MT,878706
1998,30,Montana,MT,879533
1999,30,Montana,MT,882779
2000,30,Montana,MT,903773
2001,30,Montana,MT,906961
2002,30,Montana,MT,911667
2003,30,Montana,MT,919630
2004,30,Montana,MT,930009
2005,30,Montana,MT,940102
2006,30,Montana,MT,952692
2007,30,Montana,MT,964706
2008,30,Montana,MT,976415
2009,30,Montana,MT,983982
2010,30,Montana,MT,990730
2011,30,Montana,MT,997518
2012,30,Montana,MT,1004168
2013,30,Montana,MT,1014158
2014,30,Montana,MT,1022657
2015,30,Montana,MT,1031495
2016,30,Montana,MT,1042137
2017,30,Montana,MT,1053862
2018,30,Montana,MT,1061818
2019,30,Montana,MT,1070123
2020,30,Montana,MT,1087230
2021,30,Montana,MT,1106522
2022,30,Montana,MT,1122095
2023,30,Montana,MT,1131302
2024,30,Montana,MT,1137233
1900,31,Nebraska,NE,1067000
1901,31,Nebraska,NE,1078000
1902,31,Nebraska,NE,1089000
1903,31,Nebraska,NE,1104000
1904,31,Nebraska,NE,1119000
1905,31,Nebraska,NE,1129000
1906,31,Nebraska,NE,1138000
1907,31,Nebraska,NE,1149000
1908,31,Nebraska,NE,1161000
1909,31,Nebraska,NE,1177000
1910,31,Nebraska,NE,1198000
1911,31,Nebraska,NE,1216000
1912,31,Nebraska,NE,1232000
1913,31,Nebraska,NE,1246000
1914,31,Nebraska,NE,1264000
